job_change_intention,city_development_index,male,relevent_experience,education_level,experience,last_new_job,training_hours
0,0.527,1,1,3,3,1,96
1,0.624,1,0,5,2,2,34
0,0.836,1,0,3,9,-1,36
0,0.92,1,1,5,4,2,158
0,0.92,1,1,5,4,1,26
0,0.92,0,1,5,13,1,24
0,0.925,1,0,3,2,-1,166
0,0.884,1,1,5,16,4,75
0,0.92,1,1,5,7,1,104
1,0.92,1,1,5,3,2,107
0,0.92,1,1,5,9,1,70
0,0.939,1,1,5,11,5,21
0,0.91,1,1,5,5,-1,66
0,0.855,1,1,5,11,1,56
1,0.924,1,1,3,13,1,48
1,0.624,0,0,5,3,5,57
0,0.92,0,1,5,16,4,26
0,0.624,1,1,5,4,1,80
0,0.804,1,1,5,6,1,86
0,0.769,1,1,5,3,1,48
0,0.926,1,0,5,6,-1,63
1,0.92,1,1,5,6,1,69
0,0.92,1,1,5,9,1,18
1,0.624,1,1,5,1,-1,128
0,0.92,1,1,5,11,3,114
0,0.92,0,1,5,15,3,39
0,0.92,0,0,3,5,1,30
1,0.91,1,1,5,7,5,50
0,0.624,1,1,5,7,4,33
0,0.92,0,1,5,2,2,72
0,0.855,1,1,5,11,1,36
0,0.92,1,0,5,3,1,43
1,0.624,0,0,5,3,1,90
0,0.92,1,1,5,14,2,26
0,0.92,1,1,5,12,1,204
1,0.624,1,1,5,1,-1,27
0,0.865,1,1,3,15,4,63
1,0.624,1,1,5,9,5,132
0,0.893,1,1,5,5,2,65
0,0.762,1,1,5,18,1,50
0,0.92,1,1,5,9,1,12
1,0.624,1,0,5,1,1,48
1,0.92,1,1,5,18,5,152
1,0.92,1,0,5,18,5,43
0,0.855,1,1,5,10,1,17
0,0.92,1,0,3,3,-1,90
0,0.895,1,1,5,17,1,42
0,0.926,1,1,5,10,1,42
0,0.91,1,1,5,14,1,43
0,0.848,1,1,5,15,1,19
1,0.92,0,0,5,5,1,86
1,0.776,1,0,3,5,-1,56
0,0.855,1,1,5,1,1,19
0,0.926,0,0,5,4,-1,104
1,0.527,1,1,5,7,-1,102
0,0.738,1,1,5,10,1,144
0,0.92,1,0,1,3,-1,99
0,0.92,1,1,3,4,1,154
1,0.92,0,0,5,0,2,8
0,0.939,1,1,5,11,1,300
0,0.804,1,0,3,8,1,64
1,0.698,1,0,5,7,1,6
0,0.92,1,0,3,7,1,206
0,0.689,1,1,5,12,3,30
1,0.836,1,1,5,4,1,141
0,0.92,1,1,5,6,1,97
0,0.624,1,1,5,3,1,45
1,0.855,0,1,5,5,1,158
0,0.698,1,1,3,7,1,48
0,0.92,1,0,5,13,-1,256
0,0.91,0,1,5,15,2,112
0,0.624,1,1,5,7,5,48
0,0.836,0,1,5,9,5,6
0,0.92,1,1,5,13,1,96
0,0.91,1,1,5,3,1,59
0,0.926,1,1,5,16,2,43
0,0.689,1,1,5,11,1,56
0,0.624,1,0,5,8,1,18
0,0.527,1,1,5,7,1,67
0,0.698,1,0,3,0,-1,18
0,0.899,1,1,5,16,1,27
0,0.878,1,1,5,16,2,6
0,0.925,0,1,5,7,1,20
0,0.924,1,1,5,19,5,232
0,0.897,1,1,5,10,1,158
0,0.91,1,1,5,7,1,46
1,0.92,1,0,5,17,1,117
0,0.92,1,1,5,5,1,9
0,0.738,1,1,5,16,3,174
0,0.897,1,1,5,14,3,72
0,0.558,1,1,3,6,1,30
0,0.754,1,1,5,3,1,82
0,0.939,1,1,5,16,2,166
0,0.896,1,1,5,3,1,92
0,0.893,1,0,5,4,1,88
0,0.624,1,0,5,9,1,62
0,0.855,1,1,5,9,2,43
0,0.91,1,1,5,9,1,17
1,0.92,1,0,5,6,-1,53
0,0.91,1,1,3,19,5,10
0,0.776,1,1,5,5,1,98
0,0.92,1,1,5,19,5,312
1,0.579,1,0,5,4,1,34
0,0.689,1,1,5,6,2,23
0,0.897,1,0,5,16,5,156
0,0.92,1,1,5,6,1,48
0,0.698,1,0,1,3,-1,22
1,0.92,1,1,5,19,4,14
0,0.897,0,1,5,10,4,180
0,0.855,1,1,5,6,2,6
0,0.926,1,0,5,9,2,18
0,0.802,1,1,5,12,5,47
0,0.91,1,1,5,13,1,178
0,0.92,1,1,5,9,2,139
0,0.847,1,0,3,1,-1,58
1,0.624,1,0,5,0,1,39
0,0.92,0,1,5,7,1,56
0,0.92,1,1,5,4,2,102
0,0.92,1,1,5,9,1,96
1,0.926,1,1,5,8,2,6
0,0.91,1,1,3,14,5,214
1,0.624,1,1,5,5,-1,87
0,0.92,1,1,5,14,5,192
1,0.558,1,1,5,3,5,87
0,0.92,1,1,5,14,2,17
0,0.91,1,1,5,15,3,162
0,0.893,1,1,5,12,5,33
0,0.767,1,1,3,1,-1,41
1,0.624,1,0,5,1,1,72
0,0.926,1,1,5,4,2,3
0,0.91,0,1,5,14,1,246
0,0.92,1,1,5,9,5,22
0,0.698,1,1,5,8,1,56
0,0.887,1,1,5,11,2,12
0,0.897,1,0,5,8,1,11
0,0.92,1,1,5,15,2,126
1,0.624,1,0,3,4,-1,9
0,0.855,1,1,5,6,-1,102
1,0.804,1,0,3,11,-1,64
0,0.767,1,1,5,20,1,48
0,0.754,1,1,5,8,2,7
0,0.913,1,1,3,2,2,82
0,0.624,1,0,5,0,-1,23
1,0.843,1,0,5,0,1,77
0,0.84,1,1,5,13,2,48
0,0.92,1,1,5,14,2,226
0,0.899,1,1,5,13,1,50
1,0.92,1,0,5,2,1,49
0,0.92,1,1,5,6,1,9
1,0.92,1,0,5,12,1,6
0,0.92,1,1,5,9,1,85
1,0.896,1,1,5,15,5,23
0,0.698,1,0,3,8,1,32
1,0.924,1,0,3,4,1,102
0,0.903,1,1,5,12,1,14
1,0.92,1,1,5,16,1,46
0,0.698,1,1,5,8,1,37
0,0.92,1,1,5,5,5,60
0,0.92,1,1,5,16,1,84
1,0.92,1,1,5,8,5,57
1,0.92,1,1,5,9,2,22
0,0.91,1,1,5,6,1,68
0,0.682,1,0,5,6,1,204
0,0.92,1,1,5,14,2,64
0,0.899,1,1,5,10,1,45
0,0.92,0,0,5,4,1,36
1,0.624,1,1,5,8,1,70
0,0.91,1,1,5,7,2,62
0,0.926,1,1,5,11,2,8
0,0.897,1,1,5,2,2,66
0,0.766,0,0,5,5,-1,100
1,0.91,1,0,5,10,1,8
1,0.804,1,0,5,6,1,26
0,0.926,1,1,5,13,3,154
0,0.83,1,1,5,8,1,162
0,0.899,0,1,5,15,-1,12
0,0.91,0,1,5,5,1,57
1,0.624,1,0,5,3,1,64
1,0.884,1,1,5,6,1,134
1,0.92,1,1,5,3,-1,28
1,0.92,1,1,5,5,5,164
1,0.92,1,0,5,0,-1,15
0,0.802,0,1,5,12,1,88
1,0.92,1,1,5,1,1,8
0,0.579,1,0,5,0,5,18
1,0.92,1,0,5,4,-1,108
0,0.92,1,1,5,7,4,14
0,0.897,1,0,5,6,-1,83
0,0.92,1,1,5,5,1,14
0,0.836,1,0,5,2,-1,59
0,0.92,1,1,5,7,1,63
1,0.55,1,1,5,2,1,97
0,0.92,0,1,5,11,5,20
0,0.926,1,1,5,14,2,52
0,0.926,1,1,5,5,1,9
0,0.92,1,1,5,4,1,14
1,0.624,1,0,5,1,1,80
1,0.923,0,1,5,10,5,160
0,0.91,0,1,5,16,1,45
1,0.897,1,0,5,3,1,80
0,0.855,1,1,5,17,1,8
0,0.91,1,1,3,17,1,43
0,0.754,1,1,5,6,1,54
0,0.698,1,1,5,4,1,26
0,0.92,1,1,5,16,5,105
0,0.92,1,1,5,13,-1,80
0,0.92,1,1,5,17,2,28
0,0.92,1,1,5,8,1,44
0,0.91,1,1,5,3,-1,129
0,0.91,1,1,5,7,2,206
1,0.624,1,1,5,6,4,49
0,0.579,1,1,5,4,1,320
0,0.698,1,1,3,11,1,32
0,0.896,1,0,1,3,-1,103
0,0.555,0,0,5,2,1,23
0,0.836,1,1,3,9,1,58
1,0.624,1,0,3,2,-1,51
0,0.926,1,0,5,5,1,61
1,0.624,1,1,5,8,1,45
1,0.807,1,0,5,10,1,30
0,0.55,0,1,5,4,-1,55
0,0.802,1,1,3,8,-1,12
0,0.843,1,1,5,15,1,29
1,0.92,1,0,5,13,5,39
1,0.91,1,1,5,7,1,98
0,0.924,1,1,5,12,1,114
0,0.92,1,1,5,14,4,13
0,0.827,1,0,3,10,1,109
1,0.579,1,0,5,3,-1,68
0,0.763,1,1,5,2,-1,55
1,0.698,1,0,5,0,1,74
0,0.92,1,0,1,10,-1,53
1,0.738,1,1,5,15,-1,57
0,0.92,1,1,5,8,1,112
0,0.92,1,1,5,6,1,79
0,0.903,1,1,5,12,1,11
0,0.624,1,1,5,9,2,246
0,0.91,1,1,5,18,5,24
0,0.926,1,1,5,11,5,56
0,0.92,1,1,5,9,2,56
0,0.92,1,1,5,18,2,110
0,0.92,1,1,5,9,1,82
1,0.624,1,0,5,3,-1,70
0,0.763,1,1,5,9,5,146
0,0.92,1,0,5,4,1,120
0,0.91,0,1,5,9,5,94
0,0.92,1,1,3,14,4,94
0,0.887,1,1,3,2,1,82
1,0.926,1,1,5,11,1,218
0,0.92,1,0,5,3,5,74
0,0.827,0,0,5,18,5,12
1,0.92,1,1,5,6,1,15
0,0.926,0,1,5,9,1,44
0,0.92,0,1,5,0,1,110
0,0.903,1,1,5,6,1,18
0,0.924,1,0,5,5,2,116
0,0.92,1,1,5,11,5,34
0,0.939,1,1,5,10,1,42
0,0.92,1,1,5,8,2,84
0,0.624,1,0,3,4,1,143
0,0.939,0,1,5,4,1,100
1,0.624,1,1,5,17,4,21
0,0.698,1,0,5,4,1,9
0,0.913,1,0,5,2,1,34
1,0.55,1,1,5,18,1,8
0,0.624,1,1,5,3,1,61
1,0.624,1,1,5,4,-1,18
1,0.624,1,1,5,19,5,174
0,0.897,1,1,5,9,2,47
0,0.802,0,1,5,11,2,112
1,0.624,1,1,5,3,1,111
0,0.899,1,0,5,16,5,92
0,0.926,1,0,5,15,5,20
0,0.92,1,1,5,10,3,21
0,0.92,1,1,5,3,1,226
0,0.91,1,1,5,9,2,62
1,0.698,1,0,5,5,-1,72
1,0.73,1,1,5,4,1,47
0,0.698,1,0,3,3,1,13
0,0.91,1,0,3,3,-1,306
1,0.698,1,1,3,3,1,22
0,0.92,1,1,5,6,1,106
1,0.804,1,0,5,,1,91
0,0.55,1,1,5,10,5,13
0,0.92,1,1,5,14,5,66
1,0.624,1,0,3,6,-1,84
1,0.624,1,1,5,7,2,25
0,0.624,1,1,5,7,-1,68
1,0.92,1,1,5,10,1,51
0,0.91,1,1,5,4,1,18
0,0.795,1,1,3,3,-1,45
1,0.92,1,1,5,11,5,92
0,0.91,1,1,5,20,1,44
0,0.92,1,1,5,19,2,91
0,0.91,0,0,3,0,1,94
0,0.92,1,1,5,5,2,25
0,0.899,1,1,5,18,5,14
1,0.624,1,1,5,9,2,37
1,0.624,0,0,5,2,1,6
0,0.91,1,1,5,6,1,102
0,0.915,1,0,3,4,1,113
0,0.91,1,0,5,15,5,90
0,0.855,1,0,3,11,1,32
1,0.624,1,1,5,12,1,87
0,0.925,1,0,3,1,-1,50
0,0.884,1,1,5,7,1,23
0,0.624,1,0,3,3,-1,9
0,0.682,1,1,5,12,3,25
0,0.926,1,1,3,4,2,47
0,0.689,1,1,5,7,1,194
0,0.92,1,1,5,17,5,43
1,0.789,1,0,5,6,3,22
0,0.802,1,1,5,4,-1,46
0,0.843,1,1,5,13,-1,60
0,0.92,1,1,5,8,1,18
0,0.855,1,1,5,8,3,39
0,0.884,1,1,5,5,1,55
0,0.897,1,1,5,10,1,26
1,0.55,1,1,5,2,1,48
0,0.923,1,1,5,4,1,316
1,0.624,1,1,5,2,2,50
0,0.487,1,1,5,5,1,92
0,0.92,1,1,5,5,-1,160
0,0.897,1,1,5,6,3,27
0,0.91,1,1,5,16,1,90
0,0.92,0,0,5,20,5,17
0,0.92,1,0,3,3,1,33
1,0.624,1,0,3,1,-1,112
1,0.925,1,1,5,12,1,24
0,0.924,1,1,5,16,2,78
0,0.855,1,1,5,14,1,44
0,0.887,1,1,5,4,4,94
0,0.92,1,1,5,10,1,45
0,0.738,1,1,5,17,1,94
0,0.923,1,1,5,4,4,45
0,0.887,1,1,5,5,2,30
0,0.92,1,0,1,6,-1,336
0,0.794,1,1,5,1,1,108
0,0.92,1,1,5,20,5,45
0,0.493,1,0,5,4,2,18
0,0.939,1,1,5,7,1,112
1,0.789,0,0,5,3,-1,16
0,0.939,1,1,5,10,1,66
0,0.913,1,1,5,15,1,3
0,0.92,1,1,5,5,5,56
0,0.92,1,1,5,16,1,22
0,0.698,1,1,5,6,1,47
0,0.92,1,1,5,7,1,50
0,0.92,1,1,5,10,2,13
0,0.91,1,0,5,1,-1,55
1,0.92,1,0,5,3,2,72
1,0.624,1,1,5,10,1,25
0,0.92,1,0,5,4,1,32
0,0.836,1,1,5,11,1,8
1,0.563,1,0,5,5,2,100
1,0.92,1,0,5,6,1,114
0,0.92,1,1,5,2,1,312
1,0.624,1,1,5,8,5,76
0,0.926,1,1,5,17,5,3
1,0.926,1,1,5,19,1,12
0,0.579,1,1,5,6,2,17
0,0.794,1,1,5,7,1,50
0,0.624,1,0,5,2,-1,13
1,0.91,1,0,5,4,2,76
0,0.89,1,1,5,2,1,86
0,0.776,0,1,5,2,1,15
0,0.624,1,1,5,8,2,45
1,0.527,1,0,3,0,2,57
0,0.926,1,1,5,14,2,80
0,0.92,1,1,5,5,1,16
0,0.92,1,1,5,16,2,21
0,0.939,1,1,3,8,5,85
0,0.796,1,0,1,2,-1,94
0,0.92,1,1,5,16,2,50
0,0.92,1,0,5,6,1,74
0,0.55,1,0,5,3,1,322
0,0.92,1,1,5,10,1,260
0,0.92,1,1,5,5,1,45
0,0.923,1,1,5,12,2,18
1,0.624,1,1,5,6,2,160
1,0.624,1,1,5,5,1,15
0,0.92,1,1,5,10,3,5
0,0.624,1,1,5,6,1,88
1,0.913,0,1,5,13,2,72
0,0.939,1,1,5,10,2,42
0,0.624,1,1,5,8,1,204
1,0.624,1,0,5,18,-1,72
0,0.896,1,1,5,13,2,88
1,0.804,1,1,5,9,3,176
0,0.893,1,1,5,9,5,102
0,0.925,1,1,5,15,4,108
0,0.89,0,1,3,16,3,48
0,0.925,1,1,5,9,4,44
1,0.92,1,0,5,6,1,36
0,0.896,1,1,5,14,1,316
0,0.893,1,1,5,8,1,23
0,0.897,1,1,5,9,1,17
0,0.923,1,0,5,3,1,236
1,0.55,1,0,5,3,1,66
0,0.83,1,1,1,13,2,2
1,0.624,0,1,5,8,2,220
0,0.92,0,0,5,2,1,28
0,0.55,1,1,5,7,2,310
0,0.939,1,1,5,18,5,170
0,0.855,1,0,5,9,3,14
1,0.624,1,1,5,5,1,12
0,0.923,1,1,5,13,2,35
0,0.92,0,0,5,7,1,22
0,0.92,1,0,3,5,-1,15
0,0.926,1,1,5,13,3,48
0,0.55,1,0,3,3,-1,19
0,0.926,1,1,5,18,1,158
0,0.925,1,0,5,12,2,20
0,0.926,1,1,5,15,-1,38
1,0.624,1,1,5,3,2,55
0,0.92,1,1,5,15,1,68
0,0.666,1,1,5,7,1,126
1,0.55,1,1,5,2,1,3
0,0.887,1,1,3,3,1,26
0,0.884,1,1,5,7,3,37
0,0.91,1,1,5,6,1,6
0,0.92,1,1,5,13,2,42
0,0.92,1,1,5,2,1,54
0,0.92,1,1,5,18,1,48
0,0.926,1,1,5,10,1,62
0,0.827,1,1,5,2,1,29
0,0.92,1,1,5,7,1,17
0,0.698,1,1,5,14,2,20
0,0.624,1,1,5,10,2,108
0,0.624,1,1,5,3,1,20
1,0.624,1,1,5,6,-1,2
1,0.926,1,0,5,19,5,13
0,0.926,1,1,3,5,2,163
0,0.878,1,1,5,16,1,100
1,0.91,1,0,5,3,1,78
1,0.624,1,1,5,7,4,44
0,0.91,1,0,5,9,1,24
0,0.897,1,1,5,19,1,62
1,0.91,1,1,3,10,5,53
0,0.91,1,0,3,4,1,6
0,0.689,0,0,5,3,1,72
0,0.899,0,1,5,4,1,9
0,0.92,0,0,5,15,1,51
0,0.624,1,0,5,1,-1,94
0,0.92,1,1,5,6,5,70
1,0.848,1,0,3,1,-1,56
0,0.92,1,1,5,4,1,6
0,0.92,1,0,5,6,1,220
0,0.91,1,1,5,7,1,8
0,0.939,1,0,3,4,-1,40
1,0.624,1,1,5,10,5,6
0,0.804,1,1,5,13,2,18
1,0.624,1,1,5,9,4,17
0,0.939,1,1,5,14,5,39
0,0.92,0,1,5,6,1,44
0,0.843,1,1,5,11,1,198
0,0.92,1,0,5,15,-1,188
0,0.897,1,1,5,19,5,42
1,0.689,1,0,3,1,1,30
0,0.92,1,1,5,5,1,25
0,0.92,1,1,5,13,1,91
1,0.91,1,0,5,5,1,43
0,0.91,1,1,5,5,1,55
1,0.92,1,1,5,7,1,36
1,0.624,1,1,5,14,2,268
0,0.92,1,1,5,8,1,23
1,0.624,1,1,5,1,-1,50
0,0.624,1,1,5,7,1,152
1,0.624,1,1,5,4,1,109
0,0.926,1,1,5,19,2,4
0,0.735,1,1,5,10,5,56
0,0.884,1,1,5,6,3,32
0,0.92,1,1,5,4,1,124
0,0.89,1,1,5,17,2,112
0,0.884,1,1,5,12,1,11
0,0.92,1,0,3,11,1,44
0,0.91,1,1,5,18,1,80
1,0.92,1,0,5,12,1,142
0,0.926,1,0,5,6,1,162
0,0.92,1,1,5,17,5,88
0,0.926,1,0,5,17,1,62
0,0.925,1,1,5,5,1,22
1,0.878,1,0,5,4,1,124
0,0.91,1,1,5,6,1,14
0,0.91,1,0,5,5,-1,32
0,0.878,1,1,3,11,3,178
0,0.754,1,0,5,6,3,8
0,0.754,1,1,5,11,1,90
0,0.92,0,1,5,3,2,33
0,0.92,1,1,5,12,3,88
0,0.884,1,1,5,16,2,31
0,0.923,1,1,3,1,1,190
0,0.926,1,0,5,1,1,35
0,0.92,0,1,5,4,2,6
1,0.802,1,0,5,1,-1,29
1,0.92,1,0,5,3,-1,138
0,0.92,1,0,5,5,3,5
1,0.92,1,1,5,15,4,56
0,0.926,1,1,5,7,1,4
0,0.789,1,0,5,5,-1,17
0,0.855,0,1,5,9,1,149
0,0.624,1,1,5,6,2,21
1,0.624,1,1,5,2,2,51
0,0.926,1,0,3,3,3,96
0,0.624,1,1,5,4,2,37
0,0.92,1,1,5,16,1,65
0,0.91,0,1,5,2,1,84
0,0.926,1,1,5,6,2,12
0,0.624,0,1,5,9,2,54
1,0.55,1,1,5,5,1,42
0,0.754,1,1,5,10,1,80
0,0.893,1,1,5,6,1,19
0,0.698,1,0,5,2,1,36
1,0.926,1,0,5,5,5,54
1,0.624,1,1,5,7,1,50
0,0.926,1,1,3,7,5,110
1,0.624,1,0,3,5,-1,184
0,0.887,1,1,5,15,5,250
0,0.91,0,1,5,2,1,20
0,0.92,1,1,5,9,1,174
1,0.92,1,0,5,3,1,17
0,0.92,0,1,5,5,1,102
0,0.92,1,1,5,18,1,42
1,0.579,1,1,5,12,2,48
0,0.55,1,1,5,4,2,192
0,0.91,1,1,3,2,2,42
0,0.939,1,1,5,20,1,84
0,0.893,1,1,3,12,2,4
0,0.92,1,1,5,8,2,20
0,0.939,1,1,5,12,1,26
1,0.624,1,1,5,6,2,74
0,0.804,1,1,5,12,2,103
0,0.92,1,1,5,15,5,40
1,0.827,1,0,5,6,1,60
1,0.789,1,1,5,11,4,130
1,0.624,1,1,5,1,1,84
1,0.682,1,0,5,2,-1,13
0,0.92,1,1,5,7,-1,31
0,0.896,1,0,3,10,1,18
0,0.92,1,1,5,4,4,9
0,0.92,1,0,5,3,1,10
0,0.893,1,0,3,5,1,32
1,0.926,1,1,5,6,1,41
1,0.913,1,0,5,1,-1,30
0,0.925,1,1,5,9,1,111
0,0.92,1,1,5,8,2,26
0,0.926,1,0,5,9,-1,74
0,0.754,1,1,5,12,5,57
0,0.624,1,1,5,15,2,8
0,0.884,1,1,5,14,5,10
0,0.926,1,1,5,16,5,58
1,0.698,1,0,5,9,4,64
0,0.926,1,1,5,5,4,15
1,0.789,1,1,5,14,5,42
0,0.92,1,1,5,14,5,188
0,0.92,1,0,1,3,-1,111
0,0.884,1,1,5,9,1,47
0,0.926,1,1,5,5,1,41
0,0.92,1,0,3,9,1,82
1,0.691,1,1,5,5,-1,8
0,0.802,1,1,5,5,1,46
0,0.92,1,1,5,16,5,29
1,0.924,1,1,3,8,1,41
0,0.913,1,1,5,18,2,11
0,0.789,1,1,5,18,2,60
0,0.91,1,0,5,3,1,157
0,0.896,1,0,5,5,-1,145
0,0.887,1,0,3,3,-1,78
0,0.794,0,1,5,5,1,304
0,0.897,1,1,5,9,1,5
0,0.91,1,0,3,0,2,39
0,0.91,1,1,5,18,5,178
1,0.878,1,1,5,11,1,24
0,0.689,1,1,5,5,4,18
0,0.802,1,1,3,0,2,97
0,0.738,0,0,5,2,1,12
0,0.895,1,1,5,15,-1,164
0,0.926,1,1,5,15,1,77
1,0.92,1,1,5,12,1,1
0,0.926,1,1,5,17,1,26
1,0.92,1,1,5,5,3,44
0,0.698,1,0,5,3,1,83
1,0.624,0,1,5,0,1,29
1,0.91,1,0,5,6,-1,14
0,0.926,1,1,5,15,2,96
0,0.878,1,1,5,10,1,166
1,0.92,1,0,5,3,3,25
0,0.92,1,1,5,12,2,18
1,0.896,1,1,5,14,4,28
1,0.624,1,1,5,1,1,5
0,0.645,1,0,5,0,-1,50
1,0.926,1,0,5,10,3,9
1,0.926,1,0,5,16,-1,10
0,0.92,1,1,5,6,1,106
1,0.887,1,1,5,14,1,15
0,0.762,1,1,5,15,2,110
1,0.55,1,1,5,4,1,69
0,0.698,1,1,5,7,3,14
0,0.897,1,1,5,16,5,16
1,0.924,1,1,5,15,4,116
0,0.923,1,1,5,3,1,20
0,0.91,1,0,1,7,-1,106
0,0.926,1,1,5,10,1,36
0,0.624,1,1,5,13,4,40
0,0.624,1,1,5,5,-1,111
1,0.698,1,1,5,3,1,83
0,0.91,1,1,5,7,1,43
0,0.92,1,1,5,5,2,25
0,0.926,1,1,5,6,1,104
0,0.624,1,1,5,3,2,28
0,0.527,1,0,5,2,1,232
0,0.92,1,0,5,6,1,25
0,0.92,1,1,5,9,5,107
1,0.698,1,0,5,8,2,166
0,0.92,1,0,1,1,-1,83
1,0.689,1,1,5,4,1,18
0,0.527,1,1,5,6,2,53
0,0.624,1,1,5,8,2,13
1,0.762,1,1,5,9,1,67
0,0.91,1,1,5,13,2,12
0,0.884,1,1,5,15,1,54
0,0.666,1,1,5,5,3,26
0,0.698,1,1,5,14,5,26
0,0.939,1,1,5,11,2,17
0,0.92,1,1,5,4,1,16
0,0.92,1,1,5,3,1,72
0,0.92,1,1,5,10,1,126
0,0.913,1,1,5,10,1,7
0,0.624,1,1,5,2,1,65
0,0.624,1,1,5,,1,52
1,0.91,1,0,5,2,1,43
1,0.762,1,1,5,11,1,6
1,0.624,1,1,5,8,1,57
1,0.92,1,0,5,16,5,192
0,0.924,1,0,5,10,1,55
0,0.855,1,1,5,10,1,161
0,0.91,1,1,5,14,2,35
0,0.92,1,0,3,2,1,7
0,0.92,1,1,5,17,1,77
1,0.624,1,0,5,2,-1,31
0,0.926,1,1,5,8,1,21
0,0.926,1,1,5,12,2,43
0,0.855,1,1,5,4,1,25
1,0.925,1,1,5,9,2,42
0,0.896,1,1,5,10,4,72
1,0.624,1,1,5,1,-1,21
1,0.92,1,0,5,2,1,19
0,0.939,1,1,5,20,5,26
1,0.92,1,1,5,7,1,41
0,0.789,1,0,5,5,-1,180
0,0.913,1,1,5,7,1,18
0,0.899,1,1,5,4,1,10
0,0.887,1,1,3,5,1,88
0,0.923,1,0,3,1,1,114
0,0.939,1,0,5,4,2,44
1,0.926,1,1,5,14,-1,22
0,0.887,1,1,5,10,1,155
0,0.92,1,1,5,13,5,5
0,0.693,1,1,5,7,3,4
0,0.666,1,0,3,4,1,41
0,0.698,1,1,5,19,1,9
0,0.92,1,1,5,9,2,12
1,0.92,1,1,5,20,1,55
0,0.92,1,1,5,10,5,6
0,0.92,0,1,5,5,2,103
0,0.92,1,0,5,3,1,73
0,0.754,0,0,5,16,5,56
1,0.698,1,0,3,2,1,15
0,0.624,1,0,3,0,-1,35
1,0.698,1,0,5,0,-1,82
0,0.899,1,1,5,15,1,154
0,0.91,0,1,5,2,-1,57
1,0.764,1,0,5,5,2,36
0,0.624,1,0,5,3,1,67
0,0.624,1,1,5,6,2,26
0,0.91,1,1,5,14,4,60
1,0.887,1,0,5,3,-1,25
0,0.794,1,1,5,11,2,17
0,0.92,1,1,5,12,2,54
0,0.926,1,1,5,8,2,53
0,0.92,0,1,5,5,1,23
0,0.926,0,1,5,5,4,138
0,0.939,1,1,5,13,1,17
0,0.926,1,1,5,9,1,145
0,0.92,1,0,1,0,-1,39
0,0.624,1,1,5,9,1,17
1,0.624,1,1,5,3,1,15
0,0.893,1,0,3,4,1,82
0,0.893,1,1,5,18,1,24
0,0.91,1,1,5,16,1,306
0,0.794,1,0,5,1,-1,78
0,0.764,1,1,5,3,1,12
0,0.666,1,1,5,4,-1,65
0,0.855,1,1,5,4,3,30
0,0.897,1,1,5,13,1,18
1,0.926,1,0,5,8,2,18
0,0.624,1,1,5,10,2,14
1,0.897,1,1,5,6,1,34
0,0.926,1,0,5,2,1,153
0,0.776,1,0,5,4,-1,52
0,0.92,1,1,5,8,1,22
0,0.624,1,1,5,5,2,107
1,0.92,1,1,5,11,3,248
0,0.624,1,1,5,3,3,51
0,0.92,1,0,3,4,-1,47
0,0.856,1,1,5,11,2,94
0,0.896,1,0,5,15,1,17
0,0.924,1,0,5,11,1,8
0,0.91,0,0,5,5,1,100
0,0.92,0,1,5,4,1,162
1,0.558,1,1,5,4,1,11
1,0.767,1,0,5,4,1,14
1,0.92,1,1,5,4,1,96
0,0.92,1,1,3,8,1,13
0,0.939,1,1,5,17,5,46
0,0.91,1,1,5,10,1,26
0,0.789,0,0,5,19,5,7
0,0.926,1,0,5,6,5,6
1,0.92,1,1,5,4,3,29
0,0.802,1,1,5,18,2,50
0,0.92,1,0,3,5,-1,85
0,0.939,1,0,5,11,1,26
1,0.92,0,1,5,8,1,40
0,0.899,1,1,5,18,2,80
0,0.926,1,1,5,5,4,105
0,0.624,1,0,5,2,-1,40
1,0.92,1,1,5,9,1,42
0,0.92,1,1,5,9,1,100
1,0.939,1,1,5,15,5,50
0,0.91,1,1,5,4,1,113
0,0.836,1,1,5,7,1,45
0,0.92,1,0,1,7,-1,28
1,0.698,1,0,5,5,-1,17
0,0.92,1,1,5,13,1,326
0,0.92,1,1,5,14,1,54
0,0.897,1,1,5,11,1,166
0,0.91,1,1,5,2,1,130
0,0.91,1,1,5,11,1,152
0,0.91,1,1,5,10,5,50
1,0.624,1,1,5,1,1,167
1,0.91,1,0,5,3,3,18
0,0.836,1,1,3,10,-1,150
0,0.92,1,1,5,13,1,84
0,0.855,0,1,5,11,5,52
0,0.92,0,1,5,7,2,37
0,0.884,1,1,5,7,1,200
0,0.92,1,1,5,4,2,44
0,0.896,1,1,5,5,1,50
0,0.897,1,1,5,3,1,31
0,0.92,1,1,5,8,2,40
0,0.913,1,1,5,7,1,10
1,0.92,1,1,5,8,1,37
1,0.624,1,1,5,3,1,53
0,0.855,1,1,5,13,4,8
0,0.878,1,0,1,2,-1,47
0,0.895,1,1,5,9,1,81
1,0.92,1,1,5,9,5,11
0,0.855,1,0,3,8,-1,67
0,0.855,1,1,5,9,1,113
0,0.624,1,1,5,6,1,37
0,0.91,1,1,5,16,2,45
0,0.624,1,0,5,0,-1,32
0,0.802,1,0,3,5,-1,13
0,0.698,1,1,5,3,2,121
0,0.855,1,1,5,12,1,19
0,0.893,1,1,5,14,4,80
0,0.92,0,0,5,2,2,72
0,0.624,1,1,5,5,2,188
0,0.91,1,1,5,6,1,48
